Titulo,Artista,Year,Genero,Estado,pais,stilo
Alfredo Kraus - Alfredo Kraus Of Spain,Alfredo Kraus,1959,"['Latin', 'Classical', 'Folk, World, & Country', 'Stage & Screen']",Accepted,US,"['Classical', 'Opera', 'Romantic']"
Sagarroi - Euria Ari Duela,Sagarroi,2003,"['Rock', 'Latin', 'Folk, World, & Country']",Accepted,Spain,"['Ska', 'Hardcore']"
Various - Voces Unidas,Various,1996,"['Latin', 'Pop']",Accepted,Argentina,"['Salsa', 'Mariachi', 'Ballad', 'Tango', 'Bachata']"
Br'oz - Br'oz,Br'oz,2003,['Pop'],Accepted,Brazil,
Various - Voces Unidas (Advance Cassette Sampler),Various,1996,"['Latin', 'Pop']",Accepted,US,"['Salsa', 'Mariachi', 'Ballad', 'Tango', 'Bachata']"
Infame - AnarkAttack,Infame,0,['Hip Hop'],Accepted,Spain,
Various - Especial Punk,Various,1999,['Rock'],Accepted,Spain,"['Punk', 'Hardcore']"
Various - Ritmo Latino 4,Various,1998,['Latin'],Accepted,Italy,"['Merengue', 'Mambo', 'Salsa']"
Yordano - El Tren De Los Regresos,Yordano,2016,"['Latin', 'Pop']",Accepted,Venezuela,['Vocal']
Montserrat Caballé - Romanzas De Zarzuelas,Montserrat Caballé,1974,['Classical'],Accepted,Spain,['Operetta']
Shakira - Video Collection,Shakira,2018,"['Latin', 'Pop']",Accepted,Brazil,
Los Pericos - Viva Pericos!,Los Pericos,2022,['Reggae'],Accepted,Argentina,
Montserrat Caballé - Zarzuela Arias,Montserrat Caballé,1966,['Classical'],Accepted,Germany,['Zarzuela']
Various - Escrito Con Música,Various,2003,['Classical'],Accepted,Spain,['Classical']
Miguel Fleta - Miguel Fleta,Miguel Fleta,1961,['Classical'],Accepted,Spain,"['Opera', 'Zarzuela']"
"Lin-Manuel Miranda, Germaine Franco - Encanto (Original Motion Picture Soundtrack)",Lin-Manuel Miranda,2021,['Stage & Screen'],Accepted,"UK, Europe & US","['Musical', 'Score', 'Soundtrack']"
Montserrat Caballé With Bernabé Martí - Zarzuela Arias & Duets,Montserrat Caballé,1995,"['Classical', 'Stage & Screen']",Accepted,US,['Zarzuela']
"Angeles Chamorro*, Isabel Penagos, Carlos Del Monte*, Cesar Ponce De León - Maruxa Vol. 2",Ángeles Chamoro,1977,['Classical'],Accepted,Spain,['Zarzuela']
Various - The Latin Report,Various,1997,"['Electronic', 'Rock', 'Latin']",Accepted,US,"['Latin', 'Ska']"
Various - Promo Only Mainstream Club: September 04,Various,2004,['Electronic'],Accepted,US,"['House', 'Trance', 'Tribal House', 'Progressive House']"
Various - Carácter Latino 2003,Various,2003,['Pop'],Accepted,Spain,
Various - All The Hits Now Estate 2000,Various,2000,['Pop'],Accepted,Italy,['Europop']
Lily Dahab - Huellas,Lily Dahab,2013,"['Jazz', 'Latin']",Accepted,Germany,
Various - Promo Only Rhythm Club: October 05,Various,2005,['Electronic'],Accepted,US,"['House', 'Breakbeat', 'Techno']"
La Resistencia (3) - A Traición,La Resistencia (3),1995,['Rock'],Accepted,Spain,"['AOR', 'Classic Rock', 'Hard Rock', 'Rock & Roll']"
Paul Oakenfold - Preliminary Track Listing For Oakenfold History Mix,Paul Oakenfold,2006,['Electronic'],Accepted,US,"['Progressive House', 'Trance', 'Progressive Trance', 'House', 'Downtempo']"
Soledad - Dame Una Sonrisa,Soledad,2015,"['Latin', 'Pop']",Accepted,Argentina,['Vocal']
Various - Auténtica Emoción 2,Various,2003,"['Electronic', 'Latin', 'Pop']",Accepted,Italy,"['Euro House', 'Vocal', 'Rumba', 'Dance-pop']"
Various - Rock Latino,Various,1989,"['Rock', 'Latin', 'Pop']",Accepted,US,
Artistas Varios* - Remixes,Various,2000,['Pop'],Accepted,Argentina,
"Vives*, Romero*, Fernández Shaw* - Doña Francisquita",Amadeo Vives,1986,"['Classical', 'Stage & Screen']",Accepted,US,['Zarzuela']
"Placido Domingo, Orquesta Sinfónica de Barcelona*, Luis A. García Navarro* - Placido Domingo",Placido Domingo,1975,['Classical'],Accepted,US,['Zarzuela']
Various - Los Números Uno De 40 Principales - 2004,Various,2004,"['Electronic', 'Hip Hop', 'Rock', 'Funk / Soul', 'Pop']",Accepted,Spain,"['Alternative Rock', 'Acoustic', 'Pop Rock', 'Euro House', 'Ballad']"
Various - Latination Volumen Dos - Real Latin Party,Various,2001,"['Hip Hop', 'Reggae', 'Latin', 'Pop']",Accepted,Germany,"['Salsa', 'Merengue', 'Ska']"
Soledad - Parte de Mí,Soledad,2020,"['Latin', 'Pop', 'Folk, World, & Country']",Accepted,Argentina,"['Ballad', 'Chamamé', 'Vocal']"
Various - La Fiesta Del Año Vol.17,Various,1995,['Latin'],Accepted,Colombia,"['Salsa', 'Pachanga']"
Klub (3) - Los Autenticos Reggaementes,Klub (3),2017,"['Hip Hop', 'Rock', 'Reggae', 'Latin', 'Pop']",Accepted,Argentina,
Various - Superbailable Vol. 26,Various,1994,['Latin'],Accepted,Bolivia,"['Cumbia', 'Salsa']"
"Amadeo Vives / Toñy Rosado, Manuel Ausensi, Carlos Munguía, Teresa Berganza, Coro Cantores de Madrid*, Gran Orquesta Sinfónica, Ataúlfo Argenta - Bohemios",Amadeo Vives,1996,"['Classical', 'Stage & Screen']",Accepted,Spain,['Opera']
"Placido Domingo, Orquesta Sinfónica De Barcelona*, Luis A. García-Navarro* - Singt Zarzuela-Arien / Mein Spanien · Meine Lieder",Placido Domingo,1978,['Classical'],Accepted,Germany,['Opera']
Various - Promo Only Rhythm Club: August 04,Various,2004,['Electronic'],Accepted,US,"['House', 'Breakbeat', 'Techno']"
Wisin - Los Vaqueros: La Trilogia,Wisin,2015,"['Electronic', 'Latin', 'Pop']",Accepted,Argentina,['Reggaeton']
Wisin - Los Vaqueros: La Trilogia,Wisin,2015,"['Electronic', 'Latin', 'Pop']",Accepted,Argentina,['Reggaeton']
"Josefina Cubeiro, Carlo Del Monte, Dolores Perez, Luis Sagi-Vela, Vicente Sardinero - Grandes Duos De Zarzuela",Josefina Cubeiro,1971,"['Classical', 'Stage & Screen']",Accepted,Uruguay,['Zarzuela']
Various - 90's The Collection Vol.1,Various,2018,['Electronic'],Accepted,Spain,"['Euro House', 'Eurodance', 'Italodance', 'House', 'Makina']"
Various - Promo Only Rhythm Club: August 04,Various,2004,['Electronic'],Accepted,US,"['House', 'Breakbeat', 'Techno']"
Various - Dance & Remixes - September 2004,Various,2004,"['Electronic', 'Latin']",Accepted,US,"['Afro-Cuban', 'Batucada', 'Cumbia', 'Tropical House']"
Various - La Fiesta Del Año Vol 19,Various,1997,"['Latin', 'Folk, World, & Country']",Accepted,Colombia,"['Cumbia', 'Merengue', 'Salsa']"
Alfredo Kraus - Alfredo Kraus Of Spain,Alfredo Kraus,1959,"['Latin', 'Classical', 'Folk, World, & Country', 'Stage & Screen']",Accepted,Colombia,"['Classical', 'Opera', 'Romantic']"
Trigo Limpio - Todos sus singles y sus dos primeros álbumes en Discos Philips (1975-1984),Trigo Limpio,2000,"['Latin', 'Pop', 'Folk, World, & Country']",Accepted,Spain,
Various - La Gira AT&T: Musica Para Tu Sed. Vol. 1,Various,1997,['Latin'],Accepted,US,
"Orquesta Lírica de Madrid - Fragmentos De Zarzuelas- La Revoltosa-Bohemios-Gigantes Y Cabezudos- Agua, Azucarillos Y Aguardiente_",Orquesta Lírica de Madrid,1981,"['Classical', 'Stage & Screen']",Accepted,Spain,"['Zarzuela', 'Classical']"
Alfredo Kraus - Con El Corazón,Alfredo Kraus,1990,['Classical'],Accepted,Spain,['Vocal']
Various - De Beste Hollandse Hits Van Het Jaar,Various,1987,['Pop'],Accepted,Netherlands,"['Ballad', 'Schlager']"
Sebastián Yatra - Mantra,Sebastián Yatra,2018,"['Electronic', 'Latin', 'Pop']",Accepted,Argentina,['Reggaeton']
Various - Feria Del Disco - Sampler 1,Various,1998,"['Electronic', 'Latin', 'Pop']",Accepted,Chile,"['New Age', 'Europop', 'Latin', 'Ballad', 'Batucada']"
Alfredo Kraus - Alfredo Kraus,Alfredo Kraus,1971,"['Latin', 'Classical', 'Folk, World, & Country', 'Stage & Screen']",Accepted,Spain,"['Classical', 'Opera', 'Romantic']"
"Federico Romero, Guillermo Fernández-Shaw, Amadeo Vives, Coro de Cámara del Orfeón Donostiarra , Director Juan Gorostidi, Gran Orquesta Sinfónica , Director Ataúlfo Argenta - Doña Francisquita",Federico Romero,2010,['Classical'],Accepted,Spain,['Zarzuela']
Various - Buenisimas Vol. 12,Various,1994,['Latin'],Accepted,Colombia,"['Salsa', 'Merengue', 'Cumbia', 'Vallenato']"
Various - Fiesta Latina - Solero Zomercarnaval 2001,Various,0,['Latin'],Accepted,Netherlands,
Various - Super Bailables Del Año,Various,1993,['Latin'],Accepted,Colombia,"['Salsa', 'Vallenato', 'Merengue']"
Various - Grammy Nominados 2000 Latino,Various,2000,"['Latin', 'Pop']",Accepted,US,"['Mambo', 'Salsa', 'Chanson']"
Various - Voces Unidas,Various,1996,"['Latin', 'Pop']",Accepted,Mexico,"['Salsa', 'Mariachi', 'Ballad', 'Tango', 'Bachata']"
Gusi (2) - Desde Mi Ventana,Gusi (2),2020,"['Latin', 'Pop']",Accepted,Unknown,
Various - Holiday Hits 2,Various,1994,"['Electronic', 'Reggae', 'Latin', 'Funk / Soul', 'Pop']",Accepted,UK & US,"['Synth-pop', 'Disco']"
Various - Encanto,Various,2022,"['Pop', 'Stage & Screen']",Accepted,Brazil,['Soundtrack']
"Ataulfo Argenta*, Gran Orquesta Sinfonica* - Romanzas Y Duos De Zarzuelas",Ataúlfo Argenta,1971,['Classical'],Accepted,Spain,['Zarzuela']
TUCP* - Oração,Tuna da Universidade Católica Portuguesa - Porto,2010,"['Latin', 'Folk, World, & Country']",Accepted,Portugal,"['Fado', 'Folk']"
Various - El Dorado (20 Años) Un Tributo A Aterciopelados,Various,2015,"['Rock', 'Pop']",Accepted,Colombia,"['Folk Rock', 'Indie Rock', 'Alternative Rock']"
Various - Remixes,Various,0,"['Latin', 'Pop']",Accepted,Argentina,
Quiz (14) - Fruta Fresca,Quiz (14),2002,"['Electronic', 'Latin']",Accepted,Italy,['Italo House']
Various - CDDIF/477/Artistas Varios,Various,2005,"['Rock', 'Latin', 'Pop']",Accepted,Argentina,
Melendi - Ahora,Melendi,2018,"['Latin', 'Pop']",Accepted,US,
Laura Pausini - 20 Grandes Exitos,Laura Pausini,2013,"['Electronic', 'Rock', 'Latin', 'Pop']",Accepted,Chile,"['Ballad', 'Pop Rock']"
Jose Guardiola - La Voz - Vol. 1,Jose Guardiola,1982,['Pop'],Accepted,Spain,"['Vocal', 'Ballad']"
Various - Virgin Hits 02/2000,Various,2000,"['Rock', 'Latin', 'Pop']",Accepted,Brazil,['Pop Rock']
"J. Perrin* - M. Palacios* / Amadeo Vives Principales Interpretes: Toñy Rosado, Teresa Berganza, Manuel Ausensi y Carlos Munguia* / Coros Cantores de Madrid y Gran Orquesta Sinfónica Director: Ataulfo Argenta* - Bohemios",Guillermo Perrín,0,['Classical'],Accepted,Venezuela,['Zarzuela']
Various - Un Año De Exitos,Various,1994,['Pop'],Accepted,Argentina,
Various - Rock Colombia,Various,2009,['Rock'],Accepted,Colombia,['Alternative Rock']
Various - Voces Unidas,Various,1996,"['Latin', 'Pop']",Accepted,Canada,"['Salsa', 'Mariachi', 'Ballad', 'Tango', 'Bachata']"
Soledad - La Gringa,Soledad,2019,"['Pop', 'Folk, World, & Country']",Accepted,Argentina,['Folk']
Perrin* / Palacios* / Vives* / Argenta* - Bohemios,Guillermo Perrín,0,"['Classical', 'Stage & Screen']",Accepted,Spain,
Various - Grammy Nominados 2000 Latino,Various,2000,"['Latin', 'Pop']",Accepted,Canada,['Mambo']
Various - Corazón Semilla,Various,1998,"['Rock', 'Latin', 'Pop']",Accepted,Colombia,"['Alternative Rock', 'Ballad']"
"Amadeo Vives, Federico Romero, Guillermo Fernández-Shaw - Doña Francisquita ",Amadeo Vives,0,"['Classical', 'Stage & Screen']",Accepted,Mexico,['Zarzuela']
Various - Latino Invierno '98,Various,1998,"['Latin', 'Pop', 'Folk, World, & Country']",Accepted,Chile,
Grupo Folklorico O Xestal* - Musica Y Humor Gallego,Grupo Folklórico O Xestal,1968,"['Folk, World, & Country']",Accepted,Spain,"['Comedy', 'Celtic', 'Galician Traditional']"
"Amadeo Vives, Federico Romero, Guillermo Fernández-Shaw - Doña Francisquita ",Amadeo Vives,0,"['Classical', 'Stage & Screen']",Accepted,Venezuela,['Zarzuela']
"Placido Domingo -  Orquesta Sinfónica de Barcelona*, Luis A. García Navarro* - Placido Domingo",Placido Domingo,0,['Classical'],Accepted,Spain,['Zarzuela']
Juicy & Eric - Huracan,Juicy & Eric,2005,['Latin'],Accepted,US,['Salsa']
Various - Dance & Remixes - August 2004,Various,2004,"['Electronic', 'Latin']",Accepted,US,"['Cumbia', 'Latin']"
"Amadeo Vives, Federico Romero, Guillermo Fernández Shaw* - Doña Francisquita ",Amadeo Vives,0,"['Classical', 'Stage & Screen']",Accepted,Puerto Rico,['Zarzuela']
"Amadeo Vives, Federico Romero, Guillermo Fernández Shaw* - Doña Francisquita ",Amadeo Vives,0,"['Classical', 'Stage & Screen']",Accepted,Puerto Rico,['Zarzuela']
"Amadeo Vives, Federico Romero, Guillermo Fernández Shaw* - Doña Francisquita ",Amadeo Vives,1994,"['Classical', 'Stage & Screen']",Accepted,US,['Zarzuela']
"Bretón*, Barbieri*, Chapí*, Serrano*, Vives*, Giménez*, Guerrero*, Fdez. Caballero*, Chueca*, Lleó*, M. Torroba*, Soutullo* Y Vert* - Various - La Zarzuela",Tomás Bretón,1991,['Classical'],Accepted,Spain,['Zarzuela']
Various - La Fiesta,Various,2000,"['Electronic', 'Latin', 'Pop']",Accepted,Canada,"['House', 'Euro House']"
Various - Calor Latino,Various,2017,"['Electronic', 'Latin', 'Pop']",Accepted,Portugal,"['Dance-pop', 'Electro', 'House']"
Various - 10 Mujeres Por Colombia (Vallenato - Volumen 2),Various,2015,"['Jazz', 'Latin']",Accepted,Colombia,"['Vallenato', 'Contemporary Jazz']"
Alfredo Sadel - Sadel En El Tiempo,Alfredo Sadel,1989,"['Latin', 'Classical', 'Folk, World, & Country']",Accepted,Venezuela,"['Bolero', 'Cubano', 'Tango', 'Romantic', 'Joropo', 'Opera', 'Pasodoble']"
Various - Homenaje a Escalona,Various,2019,['Latin'],Accepted,Colombia,['Vallenato']
Various - Exitos Calientes,Various,1999,"['Latin', 'Pop']",Accepted,US,"['Tejano', 'Reggaeton', 'Salsa']"
"Various - Top Latino, Super Éxitos",Various,2017,"['Latin', 'Pop']",Accepted,Mexico,['Reggaeton']
Various - Metro Wild Party Hits,Various,2000,"['Electronic', 'Funk / Soul', 'Pop']",Accepted,Turkey,"['House', 'Europop']"
Various - Encanto,Various,2021,"[""Children's"", 'Stage & Screen']",Accepted,"Germany, Austria, & Switzerland","['Musical', 'Soundtrack']"
Magín Díaz* - El Orisha De La Rosa,Luis Magín Díaz,2017,"['Latin', 'Folk, World, & Country']",Accepted,Colombia,"['Cumbia', 'Champeta', 'Marimba']"
Various - Super Bailables Del Año 2013,Various,2013,"['Latin', 'Folk, World, & Country']",Accepted,Colombia,"['Salsa', 'Merengue', 'Vallenato', 'Cumbia', 'Reggaeton']"
Various - Billboard Latin Music Awards 2001,Various,2001,['Latin'],Accepted,US,
Magnate & Valentino* - Sin Limite,Magnate Y Valentino,2004,"['Latin', 'Pop']",Accepted,US,['Reggaeton']
Paul Oakenfold - Creamfields,Paul Oakenfold,2004,['Electronic'],Accepted,Russia,"['Trance', 'Breaks', 'Progressive Trance']"
Andrés Calamaro - Dios Los Cría,Andrés Calamaro,2021,"['Rock', 'Folk, World, & Country']",Accepted,Mexico,
Yuri (3) - Primera Fila,Yuri (3),2017,"['Latin', 'Pop']",Accepted,Mexico,
Various - Buenísimas Vol. 14,Various,1996,['Latin'],Accepted,Colombia,"['Cumbia', 'Vallenato']"
La Compañia - Reestreno,La Compañia,1971,['Pop'],Accepted,Netherlands,
"Gimenez*, Vives*, Veyan*, Capella*, Chapi*, Arniches*, Asensio* - La Gatita Blanca / El Puñao De Rosas",Gerónimo Giménez,1999,"['Latin', 'Classical', 'Folk, World, & Country', 'Stage & Screen']",Accepted,Spain,"['Classical', 'Romantic', 'Zarzuela']"
Various - The Very Best Of Latin Flavour Club,Various,2018,"['Latin', 'Pop']",Accepted,Europe,['Europop']
"Gimenez*, Vives*, Veyan*, Capella*, Chapi*, Arniches*, Asensio* - La Gatita Blanca / El Puñao De Rosas",Gerónimo Giménez,0,"['Latin', 'Classical', 'Folk, World, & Country', 'Stage & Screen']",Accepted,Venezuela,"['Classical', 'Romantic', 'Zarzuela']"
Various -  2000 Latin Grammy Nominees ,Various,2000,['Latin'],Accepted,Mexico,
Espinosa Y Bedoya - Bambuco,Espinosa Y Bedoya,0,"['Latin', 'Folk, World, & Country']",Accepted,Colombia,
Eliel - El Que Habla Con Las Manos,Eliel,2004,['Latin'],Accepted,US,['Reggaeton']
Mac Miller - The Divine Feminine,Mac Miller,2016,['Hip Hop'],Accepted,Europe,
Kany García - Mesa Para Dos,Kany García,2020,"['Latin', 'Pop']",Accepted,US,
Various - Maxi Mosaicos 2002,Various,2001,"['Electronic', 'Latin', 'Pop']",Accepted,Colombia,"['Rumba', 'Vallenato', 'Salsa', 'Champeta', 'Ballad', 'Deep Techno']"
"Ana María Olaria / Dolores Perez / Ines Ribadeneyra* / Marco Linares*, Orquesta Sinfónica Española , Director Rafael Martinez* - Arias De Zarzuela",Ana María Olaria,1972,"['Latin', 'Classical']",Accepted,Spain,['Zarzuela']
Various - Billboard Latin Music 2014 Finalists,Various,2014,['Latin'],Accepted,US,
Various - Gloryland World Cup USA 94,Various,1994,"['Rock', 'Pop']",Accepted,US,
Various - Barcelona Raval Sessions 2,Various,2005,"['Electronic', 'Hip Hop', 'Jazz', 'Latin', 'Funk / Soul', 'Pop']",Accepted,Spain,"['Ragga HipHop', 'Electro', 'Afrobeat', 'Hip Hop', 'Rumba']"
Various - Tus Exitos En Español - Cadena 100,Various,1998,"['Latin', 'Pop']",Accepted,Argentina,
"Stephen Sondheim, James Lapine, Dagoll Dagom - Boscos Endins (Into The Woods)",Stephen Sondheim,2008,['Stage & Screen'],Accepted,Spain,['Musical']
Various - Virgin Hits 03/2000,Various,2000,"['Rock', 'Latin', 'Pop']",Accepted,Brazil,
Various - Canto Africano Volume 4,Various,0,"['Electronic', 'Reggae', 'Latin', 'Funk / Soul', 'Folk, World, & Country']",Accepted,Unknown,"['Afrobeat', 'Funk']"
Various - De Beste Hollandse Hits Van Het Jaar,Various,1987,['Pop'],Accepted,Netherlands,"['Ballad', 'Schlager']"
"Los Romanceros (3) - Ayer, Hoy Y Siempre",Los Romanceros (3),1981,['Latin'],Accepted,Ecuador,
Maria José (2) - Habla Ahora,Maria José (2),2017,"['Electronic', 'Latin', 'Pop']",Accepted,Mexico,"['Ballad', 'Dance-pop']"
Various - Holiday Hits Vol 2,Various,1993,['Pop'],Accepted,France,
"Gimenez*, Vives*, Veyan*, Capella*, Chapi*, Arniches*, Asensio* - La Gatita Blanca / El Puñao De Rosas",Gerónimo Giménez,0,"['Latin', 'Classical', 'Folk, World, & Country', 'Stage & Screen']",Accepted,US,"['Classical', 'Romantic', 'Zarzuela']"
Various - Voces Unidas,Various,1996,"['Latin', 'Pop']",Accepted,Mexico,"['Salsa', 'Mariachi', 'Ballad', 'Tango', 'Bachata']"
"Gimenez*, Vives*, Veyan*, Capella*, Chapi*, Arniches*, Asensio* - La Gatita Blanca / El Puñao De Rosas",Gerónimo Giménez,0,"['Latin', 'Classical', 'Folk, World, & Country', 'Stage & Screen']",Accepted,US,"['Classical', 'Romantic', 'Zarzuela']"
Jaime Ades & Justos X Pecadores* - ¿Quién Dijo Yo?,Jaime Ades,2008,['Rock'],Accepted,Mexico,['Folk Rock']
Various - Lo Mejor de Lo Mejor 2014,Various,2014,"['Pop', 'Folk, World, & Country']",Accepted,US,
Various - Homenaje A José Barros,Various,2015,"['Latin', 'Pop']",Accepted,Colombia,"['Porro', 'Cumbia', 'Vallenato']"
Various - El Último Adiós / The Last Goodbye,Various,2001,"['Latin', 'Pop']",Accepted,US,['Ballad']
Alfredo Kraus - Alfredo Kraus Of Spain,Alfredo Kraus,0,"['Latin', 'Classical', 'Folk, World, & Country', 'Stage & Screen']",Accepted,Venezuela,"['Classical', 'Opera', 'Romantic']"
Alfredo Kraus - Alfredo Kraus Of Spain,Alfredo Kraus,0,"['Latin', 'Classical', 'Folk, World, & Country', 'Stage & Screen']",Accepted,Venezuela,"['Classical', 'Opera', 'Romantic']"
Luz* - III,Luz Casal,0,['Rock'],Accepted,Spain,['Pop Rock']
Various - Corazón Semilla,Various,0,"['Rock', 'Latin', 'Pop']",Accepted,Colombia,"['Alternative Rock', 'Ballad']"
"F. Romero* •  F. Shaw* •  Vives* - Maria de los Angeles Morales*, Ana Maria Iriarte*, Carlos Munguia* - Coro De Cámara Del Orfeón Donostiarra, Orquesta Sinfónica, Ataulfo Argenta* - Doña Francisquita",Federico Romero,1973,"['Classical', 'Stage & Screen']",Accepted,Spain,['Zarzuela']
Dodo Hug - Spielfrau Jokerwoman ,Dodo Hug,2012,"['Pop', 'Folk, World, & Country']",Accepted,Switzerland,
Various - DMC - Pro Latino 97 - January 2017,Various,2017,"['Electronic', 'Hip Hop', 'Rock', 'Latin', 'Pop', 'Folk, World, & Country']",Accepted,UK,"['Salsa', 'Art Rock', 'Latin', 'Vallenato', 'Bachata', 'Hip Hop', 'Ballad']"
Various - Las Mas Toneras - Todos A Bailar,Various,2002,"['Electronic', 'Jazz', 'Rock', 'Reggae', 'Latin', 'Pop']",Accepted,Peru,"['Cumbia', 'Merengue', 'Pachanga', 'House', 'Synth-pop', 'Disco', 'Pop Rock', 'Hip-House', 'Latin', 'Tropical House', 'Euro House', 'Jazz-Funk', 'Bossa Nova', 'Son Montuno', 'Salsa', 'Ska', 'Tech House', 'Reggaeton', 'Ragga', 'Downtempo', 'Axé', 'Batucada']"
Montserrat Caballé - Romanzas De Zarzuela,Montserrat Caballé,1989,"['Classical', 'Stage & Screen']",Accepted,Spain,['Zarzuela']
Various - Dance & Remixes - September 2003,Various,2003,"['Electronic', 'Latin']",Accepted,US,"['Cumbia', 'Merengue', 'Latin', 'Tribal House']"
Various - Hot & Spicy Salsa Hits,Various,2002,"['Latin', 'Pop']",Accepted,Canada,['Salsa']
Various - El Agua Es Nuestra ¡Carajo!,Various,2006,['Latin'],Accepted,Mexico,
Various - Los Números 1 de Cadena 100 - 2018,Various,2018,"['Hip Hop', 'Rock', 'Funk / Soul', 'Pop']",Accepted,Spain,
Various - Super Bailable ‘95,Various,1994,"['Latin', 'Pop']",Accepted,Bolivia,"['Cumbia', 'Rumba']"
Various - Do Brasil Vol. 1,Various,1995,['Latin'],Accepted,Turkey,"['Bossanova', 'Samba']"
Various - Buenisimas Vol. 12,Various,1994,['Latin'],Accepted,Colombia,"['Salsa', 'Merengue', 'Cumbia', 'Vallenato']"
Various - Los números 1 - El disco de los éxitos Los 40,Various,2016,"['Electronic', 'Hip Hop', 'Rock', 'Latin', 'Funk / Soul', 'Pop']",Accepted,Spain,['Vocal']
Various - Essential Latin Warm Up Monsterjam Volume 3,Various,2016,"['Electronic', 'Hip Hop', 'Reggae', 'Latin', 'Funk / Soul', 'Pop']",Accepted,UK,"['Vallenato', 'Reggaeton', 'Latin', 'Hip Hop']"
Various - 2000 Latin Grammy Nominees ,Various,2000,"['Electronic', 'Latin', 'Pop']",Accepted,Asia,"['Vallenato', 'Salsa', 'Bachata', 'Vocal', 'Dance-pop']"
Various - Funiculi Funicula Volume 21 - De Mooiste Zomerse Melodieën,Various,2002,"['Latin', 'Pop', 'Classical', 'Folk, World, & Country', 'Stage & Screen']",Accepted,Belgium,"['Chanson', 'Romantic', 'Classical', 'Contemporary', 'Vocal', 'Soundtrack', 'Baroque']"
Various - Este Sera Todo Un Exito,Various,1999,"['Electronic', 'Rock', 'Latin', 'Funk / Soul', 'Pop']",Accepted,Chile,"['Hard Rock', 'Pop Rock', 'Soul', 'Psychedelic Rock', 'Bubblegum', 'Big Beat', 'Disco', 'Vocal', 'Ballad', 'Vallenato', 'Cumbia']"
Maria José (2) - Habla Ahora,Maria José (2),2016,"['Electronic', 'Latin', 'Pop']",Accepted,Mexico,"['Ballad', 'Dance-pop']"
Los Huasos De Algarrobal - Al Calor De La Amistad,Los Huasos De Algarrobal,1969,"['Latin', 'Folk, World, & Country']",Accepted,Chile,
Alfredo Kraus - Alfredo Kraus Of Spain,Alfredo Kraus,0,"['Latin', 'Classical', 'Folk, World, & Country', 'Stage & Screen']",Accepted,Mexico,"['Classical', 'Opera', 'Romantic']"
Various - DMC - Pro Latino 107 - November 2017,Various,2017,"['Electronic', 'Rock', 'Latin', 'Blues', 'Pop']",Accepted,UK,"['Europop', 'Modern Electric Blues', 'Vallenato', 'Latin', 'Pop Rock', 'Vocal', 'Chanson', 'Ballad', 'Prog Rock']"
Various - Tropicaliente Internacional,Various,1994,"['Latin', 'Stage & Screen']",Accepted,Brazil,['Soundtrack']
Various - DMC - Pro Latino 103 - July 2017,Various,2017,"['Electronic', 'Hip Hop', 'Rock', 'Reggae', 'Latin', 'Pop']",Accepted,UK,"['Salsa', 'Merengue', 'Bachata', 'Latin', 'Reggaeton', 'Tropical House', 'Hip Hop', 'Pop Rock']"
Shakira - Shakira In Concert: El Dorado World Tour,Shakira,2019,"['Electronic', 'Rock', 'Latin', 'Pop']",Accepted,Worldwide,"['Pop Rock', 'Reggaeton', 'Synth-pop', 'Reggae', 'House', 'Electro']"
Various - Gloryland WorldCup USA 94,Various,1994,"['Rock', 'Pop']",Accepted,UK,
Grupo Folklórico O Xestal - Música Y Humor Gallego,Grupo Folklórico O Xestal,0,"['Folk, World, & Country']",Accepted,Argentina,"['Comedy', 'Celtic', 'Galician Traditional']"
Various - La Bomba Summer 2001,Various,2001,"['Electronic', 'Latin', 'Pop']",Accepted,Israel,"['Europop', 'Latin']"
Alfredo Kraus - Alfredo Kraus Vol. 1,Alfredo Kraus,2000,"['Latin', 'Classical', 'Folk, World, & Country', 'Stage & Screen']",Accepted,Mexico,"['Classical', 'Opera', 'Romantic']"
Various - DMC - Pro Latino 91 - July 2016,Various,2016,"['Electronic', 'Rock', 'Latin', 'Pop']",Accepted,UK,"['House', 'Europop', 'Reggaeton', 'Alternative Rock', 'Vocal', 'Dance-pop', 'Soft Rock', 'Latin', 'Vallenato', 'Hip Hop']"
Sebastián Yatra - Mantra,Sebastián Yatra,2018,"['Electronic', 'Latin', 'Pop']",Accepted,Mexico,['Reggaeton']
Various - Romántico Vol. 3,Various,1987,['Pop'],Accepted,Colombia,['Ballad']
"Josefina Cubeiro, Carlo Del Monte, Dolores Perez, Luis Sagi-Vela, Vicente Sardinero - Grandes Duos De Zarzuela",Josefina Cubeiro,1969,"['Classical', 'Stage & Screen']",Accepted,Spain,['Zarzuela']
Sandro (25) - Dúos,Sandro (25),2018,"['Latin', 'Pop']",Accepted,Mexico,['Ballad']
Emashie - Never Lose Your Soul - Live,Emashie,2005,"['Folk, World, & Country']",Accepted,Switzerland,
Various - Latin Hip Hop - Barrio Beatz Con Sazón,Various,2000,"['Hip Hop', 'Latin']",Accepted,US,
"Lin-Manuel Miranda, Germaine Franco - Encanto (Originalt Dansk Soundtrack)",Lin-Manuel Miranda,2021,['Stage & Screen'],Accepted,Denmark,"['Musical', 'Score', 'Soundtrack']"
Tr3s De Corazon - Como Si Fuera Ayer,Tr3s De Corazon,2017,['Rock'],Accepted,Colombia,"['Punk', 'Pop Punk']"
